ticker,cap,sector,date,verdict,score,regime,n_eff,inflation_gap,agreement_pct,tier,onset,actual_rr,size,atr,outcome,days_held,r_earned,fam_ma,fam_break,fam_squeeze,fam_mosc,combo,fwd_5d
QQQ,index,Technology,2024-12-30,LONG,0.38,ranging,1.88,-0.4642,22.6,WATCH,False,1.6666666666666667,0.5,8.0428,LOSS,8,-0.5,L,N,N,L,LNNL,-0.0834
QQQ,index,Technology,2025-01-07,SHORT,-0.1546,ranging,1.94,-0.3837,19.4,AVOID,True,1.6666666666666667,0.0,8.6583,LOSS,9,-0.0,L,N,N,L,LNNL,0.295
QQQ,index,Technology,2025-01-15,WAIT,-0.0369,neutral,2.41,-0.341,17.7,WAIT,False,0.0,0.0,8.8871,OPEN,20,0.0,N,L,N,L,NLNL,3.085
QQQ,index,Technology,2025-01-23,LONG,0.4286,ranging,2.3,-0.3595,35.5,WATCH,True,1.6666666666666667,0.5,8.3444,LOSS,2,-0.5,L,N,L,S,LNLS,-1.8005
QQQ,index,Technology,2025-01-30,LONG,0.7294,ranging,1.93,-0.5905,27.4,WATCH,False,1.6666666666666667,0.5,8.787,LOSS,17,-0.5,L,N,N,S,LNNS,1.2523
QQQ,index,Technology,2025-02-06,LONG,0.6746,ranging,2.38,-0.4986,33.9,WATCH,False,1.6666666666666667,0.5,8.3886,LOSS,12,-0.5,L,N,L,L,LNLL,1.1896
QQQ,index,Technology,2025-02-13,LONG,0.7041,ranging,1.86,-0.4166,43.5,WATCH,False,1.6666666666666667,0.5,8.0265,LOSS,6,-0.5,L,N,N,S,LNNS,-1.8324
QQQ,index,Technology,2025-02-21,LONG,0.5843,ranging,2.36,-0.4857,30.6,WATCH,False,1.6666666666666667,0.5,7.5658,LOSS,2,-0.5,L,N,L,N,LNLN,-3.4044
QQQ,index,Technology,2025-02-28,SHORT,-0.2129,ranging,2.47,-0.3807,22.6,AVOID,True,1.6666666666666667,0.0,8.9213,WIN,5,0.0,S,N,S,L,SNSL,-3.2233
QQQ,index,Technology,2025-03-07,SHORT,-0.4685,trending,1.84,-0.4601,27.4,AVOID,False,2.0,0.0,10.7992,WIN,20,0.0,S,N,N,L,SNNL,-2.4665
QQQ,index,Technology,2025-03-14,SHORT,-0.6982,trending,1.77,-0.5265,32.3,AVOID,False,2.0,0.0,11.4842,WIN,15,0.0,S,N,S,N,SNSN,0.246
QQQ,index,Technology,2025-03-21,SHORT,-0.3242,trending,1.73,-0.4524,21.0,AVOID,False,2.0,0.0,10.7708,WIN,10,0.0,S,N,N,N,SNNN,-2.3294
QQQ,index,Technology,2025-03-28,SHORT,-0.4641,trending,1.93,-0.474,25.8,AVOID,False,2.0,0.0,10.2542,WIN,5,0.0,S,N,N,N,SNNN,-9.8669
QQQ,index,Technology,2025-04-04,SHORT,-0.652,gap_down_continuation,1.7,-0.3582,46.8,AVOID,False,1.6666666666666667,0.0,12.8117,LOSS,1,-0.0,S,S,S,L,SSSL,7.507
QQQ,index,Technology,2025-04-11,SHORT,-0.6042,trending,1.56,-0.4957,30.6,AVOID,False,2.0,0.0,19.3386,LOSS,20,-0.0,S,N,N,N,SNNN,-4.6853
QQQ,index,Technology,2025-04-21,SHORT,-0.659,trending,1.57,-0.4263,40.3,AVOID,False,2.0,0.0,17.1728,LOSS,3,-0.0,S,N,N,S,SNNS,9.0739
QQQ,index,Technology,2025-04-28,LONG,0.2495,trending,2.02,-0.3989,22.6,WATCH,True,2.0,0.5,15.6311,OPEN,20,0.0,N,N,N,S,NNNS,2.8619
QQQ,index,Technology,2025-05-05,LONG,0.5192,neutral,2.17,-0.4531,30.6,BULLISH_SETUP,False,1.5,1.0,13.6701,WIN,20,1.5,L,N,L,S,LNLS,4.5109
QQQ,index,Technology,2025-05-12,LONG,0.6381,ranging,1.63,-0.432,38.7,WATCH,False,1.6666666666666667,0.5,12.7044,OPEN,20,0.0,L,L,N,S,LLNS,2.7882
QQQ,index,Technology,2025-05-19,LONG,0.7251,neutral,2.09,-0.4432,41.9,BULLISH_SETUP,False,1.5,1.0,10.7892,OPEN,20,0.0,L,L,N,S,LLNS,-0.1513
QQQ,index,Technology,2025-05-27,LONG,0.6706,neutral,1.95,-0.4966,33.9,BULLISH_SETUP,False,1.5,1.0,10.1743,OPEN,20,0.0,L,N,N,S,LNNS,1.1665
QQQ,index,Technology,2025-06-03,LONG,0.6272,neutral,1.88,-0.4426,37.1,BULLISH_SETUP,False,1.5,1.0,9.285,OPEN,20,0.0,L,N,N,S,LNNS,1.3105
QQQ,index,Technology,2025-06-10,LONG,0.6525,neutral,1.8,-0.3908,43.5,WATCH,False,1.5,0.5,8.2832,OPEN,20,0.0,L,N,N,S,LNNS,-0.9603
QQQ,index,Technology,2025-06-17,LONG,0.5062,neutral,2.09,-0.4628,29.0,BULLISH_SETUP,False,1.5,1.0,7.7818,WIN,8,1.5,L,N,S,L,LNSL,2.3981
QQQ,index,Technology,2025-06-25,LONG,0.54,ranging,1.88,-0.3668,40.3,WATCH,False,1.6666666666666667,0.5,7.539,WIN,13,0.8333,L,N,L,S,LNLS,1.7814
QQQ,index,Technology,2025-07-02,LONG,0.7889,neutral,1.96,-0.4267,46.8,BULLISH_SETUP,False,1.5,1.0,6.9042,WIN,18,1.5,L,N,L,S,LNLS,0.8442
QQQ,index,Technology,2025-07-10,LONG,0.7018,trending,1.68,-0.4315,41.9,WATCH,False,2.0,0.5,6.3353,OPEN,20,0.0,L,N,N,S,LNNS,1.1432
QQQ,index,Technology,2025-07-17,LONG,0.6637,trending,1.57,-0.4286,40.3,WATCH,False,2.0,0.5,6.0908,OPEN,20,0.0,L,N,N,S,LNNS,0.5714
QQQ,index,Technology,2025-07-24,LONG,0.8158,trending,1.92,-0.4886,41.9,BULLISH_SETUP,False,2.0,1.0,5.574,LOSS,6,-1.0,L,N,L,S,LNLS,0.0
QQQ,index,Technology,2025-07-31,LONG,0.582,trending,1.94,-0.4362,35.5,BULLISH_SETUP,False,2.0,1.0,5.6579,LOSS,1,-1.0,L,S,N,L,LSNL,0.7487
QQQ,index,Technology,2025-08-07,LONG,0.5352,neutral,1.8,-0.445,32.3,WATCH,False,1.5,0.5,6.7044,OPEN,20,0.0,L,N,N,L,LNNL,1.8709
QQQ,index,Technology,2025-08-14,LONG,0.8393,trending,1.94,-0.468,45.2,BULLISH_SETUP,False,2.0,1.0,6.2733,LOSS,4,-1.0,L,N,L,S,LNLS,-2.8643
QQQ,index,Technology,2025-08-21,LONG,0.2071,trending,1.81,-0.3132,29.0,WATCH,False,2.0,0.5,6.3292,WIN,16,1.0,L,N,L,L,LNLL,2.4499
QQQ,index,Technology,2025-08-28,LONG,0.5263,neutral,1.89,-0.4083,35.5,BULLISH_SETUP,False,1.5,1.0,6.086,LOSS,2,-1.0,L,N,N,L,LNNL,-0.1768
QQQ,index,Technology,2025-09-05,LONG,0.6372,ranging,2.0,-0.4799,33.9,WATCH,False,1.6666666666666667,0.5,6.7618,WIN,9,0.8333,L,L,N,L,LLNL,1.8401
QQQ,index,Technology,2025-09-12,LONG,0.5914,ranging,2.08,-0.3925,40.3,WATCH,False,1.6666666666666667,0.5,6.0087,WIN,6,0.8333,L,N,L,S,LNLS,2.1631
QQQ,index,Technology,2025-09-19,LONG,0.5307,neutral,1.72,-0.2815,48.4,WATCH,False,1.5,0.5,5.882,OPEN,20,0.0,L,L,N,S,LLNS,-0.4487
QQQ,index,Technology,2025-09-26,LONG,0.5948,neutral,1.91,-0.4264,37.1,BULLISH_SETUP,False,1.5,1.0,5.9303,WIN,20,1.5,L,N,N,S,LNNS,1.2098
QQQ,index,Technology,2025-10-03,LONG,0.576,neutral,1.84,-0.3848,40.3,BULLISH_SETUP,False,1.5,1.0,5.8398,LOSS,5,-1.0,L,N,N,S,LNNS,-2.268
QQQ,index,Technology,2025-10-10,LONG,0.2545,neutral,1.73,-0.3047,32.3,WATCH,False,1.5,0.5,7.1772,WIN,6,0.75,L,N,N,L,LNNL,2.4478
QQQ,index,Technology,2025-10-17,LONG,0.4321,neutral,1.87,-0.3773,33.9,BULLISH_SETUP,False,1.5,1.0,8.5441,WIN,7,1.5,L,N,L,L,LNLL,2.1807
QQQ,index,Technology,2025-10-24,LONG,0.6521,ranging,1.99,-0.3906,43.5,WATCH,False,1.6666666666666667,0.5,8.2909,LOSS,10,-0.5,L,N,L,S,LNLS,1.9397
QQQ,index,Technology,2025-10-31,LONG,0.6909,ranging,2.35,-0.41,43.5,WATCH,False,1.6666666666666667,0.5,8.3525,LOSS,4,-0.5,L,N,L,S,LNLS,-3.0728
QQQ,index,Technology,2025-11-07,LONG,0.5358,ranging,1.75,-0.4776,29.0,WATCH,False,1.6666666666666667,0.5,9.2625,LOSS,7,-0.5,L,N,N,L,LNNL,-0.1443
QQQ,index,Technology,2025-11-14,LONG,0.3357,ranging,1.87,-0.4259,24.2,WATCH,False,1.6666666666666667,0.5,10.0702,LOSS,2,-0.5,L,N,N,L,LNNL,-3.0861
QQQ,index,Technology,2025-11-21,SHORT,-0.2519,neutral,2.36,-0.384,24.2,AVOID,True,1.5,0.0,12.1277,LOSS,3,-0.0,S,N,N,L,SNNL,4.5927
QQQ,index,Technology,2025-12-01,LONG,0.2609,ranging,2.14,-0.3563,27.4,WATCH,True,1.6666666666666667,0.5,11.2661,OPEN,20,0.0,L,N,N,S,LNNS,1.152
QQQ,index,Technology,2025-12-08,LONG,0.3648,ranging,1.96,-0.3598,32.3,WATCH,False,1.6666666666666667,0.5,9.7161,LOSS,5,-0.5,L,N,N,S,LNNS,-2.2009
QQQ,index,Technology,2025-12-15,LONG,0.3282,ranging,1.89,-0.4705,19.4,WATCH,False,1.6666666666666667,0.5,9.6311,OPEN,20,0.0,L,N,N,L,LNNL,1.5507
QQQ,index,Technology,2025-12-22,LONG,0.5678,ranging,2.02,-0.4774,30.6,WATCH,False,1.6666666666666667,0.5,9.4782,OPEN,20,0.0,L,N,S,L,LNSL,0.0355
QQQ,index,Technology,2025-12-30,LONG,0.6881,ranging,2.39,-0.5537,29.0,WATCH,False,1.6666666666666667,0.5,7.6345,LOSS,13,-0.5,L,N,L,S,LNLS,0.741
QQQ,index,Technology,2026-01-07,LONG,0.6553,ranging,2.46,-0.5212,30.6,WATCH,False,1.6666666666666667,0.5,7.5657,LOSS,8,-0.5,L,N,L,S,LNLS,-0.7163
QQQ,index,Technology,2026-01-14,LONG,0.3447,ranging,2.08,-0.4627,21.0,WATCH,False,1.6666666666666667,0.5,7.6781,LOSS,3,-0.5,L,N,N,S,LNNS,0.1953
QQQ,index,Technology,2026-01-22,LONG,0.2936,ranging,2.08,-0.4371,21.0,WATCH,False,1.6666666666666667,0.5,8.4131,LOSS,9,-0.5,L,N,S,L,LNSL,1.3967
QQQ,index,Technology,2026-01-29,LONG,0.7341,ranging,2.46,-0.5929,27.4,WATCH,False,1.6666666666666667,0.5,8.3454,LOSS,3,-0.5,L,N,N,N,LNNN,-5.1475
QQQ,index,Technology,2026-02-05,SHORT,-0.3256,ranging,2.11,-0.4047,25.8,AVOID,True,1.6666666666666667,0.0,9.8772,LOSS,2,-0.0,S,S,S,L,SSSL,0.6047
QQQ,index,Technology,2026-02-12,SHORT,-0.379,ranging,2.04,-0.4476,24.2,AVOID,False,1.6666666666666667,0.0,10.4115,LOSS,8,-0.0,S,N,N,L,SNNL,1.3602
QQQ,index,Technology,2026-02-20,WAIT,0.0645,ranging,1.9,-0.3871,14.5,WAIT,False,0.0,0.0,10.0131,OPEN,20,0.0,N,N,N,L,NNNL,-0.2497
QQQ,index,Technology,2026-02-27,WAIT,-0.0657,ranging,2.09,-0.3877,14.5,WAIT,False,0.0,0.0,9.8546,OPEN,20,0.0,L,N,N,S,LNNS,-1.2416
QQQ,index,Technology,2026-03-06,SHORT,-0.2477,ranging,1.61,-0.4787,14.5,AVOID,True,1.6666666666666667,0.0,10.5078,WIN,15,0.0,S,N,N,S,SNNS,-1.0054
QQQ,index,Technology,2026-03-13,SHORT,-0.2095,ranging,2.04,-0.3628,24.2,AVOID,False,1.6666666666666667,0.0,10.6021,WIN,10,0.0,S,N,S,L,SNSL,-1.9639
QQQ,index,Technology,2026-03-20,SHORT,-0.4591,trending,1.83,-0.4231,30.6,AVOID,False,2.0,0.0,10.3212,LOSS,12,-0.0,S,N,S,L,SNSL,-3.2249
QQQ,index,Technology,2026-03-27,SHORT,-0.5346,trending,1.77,-0.3641,40.3,AVOID,False,2.0,0.0,10.4853,LOSS,3,-0.0,S,S,S,L,SSSL,4.6073
QQQ,index,Technology,2026-04-06,SHORT,-0.3854,trending,1.91,-0.4669,22.6,AVOID,False,2.0,0.0,11.0746,LOSS,4,-0.0,S,N,S,S,SNSS,4.9091
QQQ,index,Technology,2026-04-13,LONG,0.5836,trending,1.62,-0.4208,37.1,WATCH,True,2.0,0.5,11.4881,WIN,9,1.0,L,N,N,S,LNNS,4.762
QQQ,index,Technology,2026-04-20,LONG,0.6784,trending,1.99,-0.4843,35.5,BULLISH_SETUP,False,2.0,1.0,10.5874,WIN,12,2.0,L,L,N,S,LLNS,2.6964
QQQ,index,Technology,2026-04-27,LONG,0.7625,trending,1.93,-0.4942,38.7,BULLISH_SETUP,False,2.0,1.0,10.2,WIN,9,2.0,L,L,L,S,LLLS,1.3023
QQQ,index,Technology,2026-05-04,LONG,0.8844,trending,1.96,-0.539,40.3,BULLISH_SETUP,False,2.0,1.0,9.692,WIN,5,2.0,L,L,N,S,LLNS,6.0055
XLI,etf,Industrials,2024-12-20,SHORT,-0.3523,trending,2.0,-0.3858,29.0,AVOID,True,2.0,0.0,1.7177,LOSS,16,-0.0,S,S,N,L,SSNL,-0.9238
XLI,etf,Industrials,2024-12-30,SHORT,-0.5464,trending,1.88,-0.4506,32.3,AVOID,False,2.0,0.0,1.7031,LOSS,10,-0.0,S,S,N,L,SSNL,0.2881
XLI,etf,Industrials,2025-01-07,SHORT,-0.3511,trending,1.65,-0.4336,24.2,AVOID,False,2.0,0.0,1.6643,LOSS,5,-0.0,N,N,N,N,NNNN,2.26
XLI,etf,Industrials,2025-01-15,WAIT,0.0026,trending,1.91,-0.3239,17.7,WAIT,False,0.0,0.0,1.7588,OPEN,20,0.0,L,N,N,S,LNNS,4.7158
XLI,etf,Industrials,2025-01-23,LONG,0.6028,trending,1.84,-0.3659,43.5,BULLISH_SETUP,True,2.0,1.0,1.7365,LOSS,3,-1.0,L,L,N,S,LLNS,-1.6517
XLI,etf,Industrials,2025-01-30,LONG,0.8429,trending,1.8,-0.5666,35.5,WATCH,False,2.0,0.5,1.7369,LOSS,2,-0.5,L,N,N,N,LNNN,-1.1412
XLI,etf,Industrials,2025-02-06,LONG,0.3688,neutral,1.96,-0.4586,22.6,BULLISH_SETUP,False,1.5,1.0,1.692,LOSS,11,-1.0,L,N,N,L,LNNL,0.1089
XLI,etf,Industrials,2025-02-13,LONG,0.5375,ranging,2.27,-0.5429,22.6,WATCH,False,1.6666666666666667,0.5,1.5869,LOSS,5,-0.5,L,N,L,L,LNLL,-2.2119
XLI,etf,Industrials,2025-02-21,WAIT,-0.1135,ranging,1.96,-0.3309,22.6,WAIT,False,0.0,0.0,1.6603,OPEN,20,0.0,S,N,N,L,SNNL,1.105
XLI,etf,Industrials,2025-02-28,WAIT,0.1143,neutral,2.22,-0.412,14.5,WAIT,False,0.0,0.0,1.7196,OPEN,20,0.0,S,N,N,L,SNNL,-1.5257
XLI,etf,Industrials,2025-03-07,SHORT,-0.4562,trending,2.22,-0.47,25.8,AVOID,True,2.0,0.0,2.1098,WIN,20,0.0,S,L,S,L,SLSL,-2.324
XLI,etf,Industrials,2025-03-14,SHORT,-0.6705,trending,1.69,-0.5449,29.0,AVOID,False,2.0,0.0,2.2484,LOSS,8,-0.0,S,N,N,N,SNNN,0.8541
XLI,etf,Industrials,2025-03-21,SHORT,-0.3139,neutral,2.11,-0.4795,17.7,AVOID,False,1.5,0.0,2.1946,WIN,10,0.0,N,N,S,S,NNSS,-1.2856
XLI,etf,Industrials,2025-03-28,SHORT,-0.2543,ranging,2.09,-0.482,14.5,AVOID,False,1.6666666666666667,0.0,2.1617,LOSS,3,-0.0,L,N,N,S,LNNS,-9.3815
XLI,etf,Industrials,2025-04-04,SHORT,-0.6334,gap_down_continuation,1.7,-0.3812,43.5,AVOID,False,1.6666666666666667,0.0,3.0524,LOSS,3,-0.0,S,S,S,L,SSSL,6.5542
XLI,etf,Industrials,2025-04-11,SHORT,-0.6145,trending,1.61,-0.5169,29.0,AVOID,False,2.0,0.0,4.4803,LOSS,14,-0.0,S,N,N,L,SNNL,-2.5304
XLI,etf,Industrials,2025-04-21,SHORT,-0.6032,trending,1.59,-0.4629,33.9,AVOID,False,2.0,0.0,3.8839,LOSS,6,-0.0,S,N,N,S,SNNS,5.6739
XLI,etf,Industrials,2025-04-28,WAIT,0.038,neutral,2.43,-0.3255,19.4,WAIT,False,0.0,0.0,3.5271,OPEN,20,0.0,N,N,N,S,NNNS,4.025
XLI,etf,Industrials,2025-05-05,LONG,0.6009,ranging,1.78,-0.5101,29.0,WATCH,True,1.6666666666666667,0.5,3.163,WIN,9,0.8333,L,N,N,S,LNNS,4.1961
XLI,etf,Industrials,2025-05-12,LONG,0.5447,ranging,1.65,-0.3691,40.3,WATCH,False,1.6666666666666667,0.5,2.929,OPEN,20,0.0,L,L,N,S,LLNS,2.8296
XLI,etf,Industrials,2025-05-19,LONG,0.7457,trending,1.76,-0.4696,40.3,WATCH,False,2.0,0.5,2.5609,OPEN,20,0.0,L,L,N,S,LLNS,-0.6654
XLI,etf,Industrials,2025-05-27,LONG,0.6755,trending,2.17,-0.4991,33.9,BULLISH_SETUP,False,2.0,1.0,2.3777,OPEN,20,0.0,L,L,N,S,LLNS,0.3
XLI,etf,Industrials,2025-06-03,LONG,0.5902,trending,1.91,-0.4564,33.9,BULLISH_SETUP,False,2.0,1.0,2.1296,OPEN,20,0.0,L,N,L,S,LNLS,0.2991
XLI,etf,Industrials,2025-06-10,LONG,0.4513,trending,1.67,-0.4192,30.6,WATCH,False,2.0,0.5,1.8759,OPEN,20,0.0,L,N,N,L,LNNL,-1.1236
XLI,etf,Industrials,2025-06-17,LONG,0.2743,neutral,2.01,-0.3952,24.2,WATCH,False,1.5,0.5,1.7808,WIN,8,0.75,L,N,S,L,LNSL,1.1698
XLI,etf,Industrials,2025-06-25,LONG,0.6862,ranging,1.91,-0.5366,30.6,WATCH,False,1.6666666666666667,0.5,1.7815,WIN,4,0.8333,L,N,N,L,LNNL,3.0463
XLI,etf,Industrials,2025-07-02,LONG,0.7111,neutral,2.38,-0.4039,45.2,BULLISH_SETUP,False,1.5,1.0,1.6652,WIN,14,1.5,L,L,L,S,LLLS,1.7414
XLI,etf,Industrials,2025-07-10,LONG,0.8176,trending,1.89,-0.425,48.4,BULLISH_SETUP,False,2.0,1.0,1.5774,OPEN,20,0.0,L,L,N,S,LLNS,0.7032
XLI,etf,Industrials,2025-07-17,LONG,0.6969,trending,1.77,-0.3807,46.8,WATCH,False,2.0,0.5,1.5676,LOSS,11,-0.5,L,L,N,S,LLNS,1.1001
XLI,etf,Industrials,2025-07-24,LONG,0.6537,trending,1.75,-0.4236,40.3,WATCH,False,2.0,0.5,1.6427,LOSS,6,-0.5,L,L,N,S,LLNS,-0.9513
XLI,etf,Industrials,2025-07-31,LONG,0.4645,trending,1.78,-0.3613,37.1,WATCH,False,2.0,0.5,1.6404,LOSS,1,-0.5,L,L,N,L,LLNL,-0.8552
XLI,etf,Industrials,2025-08-07,WAIT,0.1083,neutral,2.01,-0.2961,25.8,WAIT,False,0.0,0.0,1.7728,OPEN,20,0.0,L,S,N,L,LSNL,0.2787
XLI,etf,Industrials,2025-08-14,LONG,0.2537,ranging,2.19,-0.4011,22.6,WATCH,True,1.6666666666666667,0.5,1.6833,OPEN,20,0.0,L,N,L,L,LNLL,-0.2978
XLI,etf,Industrials,2025-08-21,LONG,0.1543,ranging,2.26,-0.3675,21.0,WATCH,False,1.6666666666666667,0.5,1.5097,OPEN,20,0.0,L,N,L,L,LNLL,1.8184
XLI,etf,Industrials,2025-08-28,LONG,0.6952,neutral,2.2,-0.4283,41.9,BULLISH_SETUP,False,1.5,1.0,1.5338,LOSS,2,-1.0,L,N,L,N,LNLN,-1.623
XLI,etf,Industrials,2025-09-05,WAIT,0.1219,ranging,2.14,-0.3674,19.4,WAIT,False,0.0,0.0,1.7033,OPEN,20,0.0,L,S,S,L,LSSL,0.4307
XLI,etf,Industrials,2025-09-12,LONG,0.5994,ranging,2.21,-0.5578,24.2,WATCH,True,1.6666666666666667,0.5,1.6883,WIN,15,0.8333,L,N,L,N,LNLN,1.016
XLI,etf,Industrials,2025-09-19,LONG,0.504,ranging,2.63,-0.4456,30.6,WATCH,False,1.6666666666666667,0.5,1.6929,LOSS,15,-0.5,L,N,L,S,LNLS,0.059
XLI,etf,Industrials,2025-09-26,LONG,0.76,ranging,2.27,-0.5252,35.5,WATCH,False,1.6666666666666667,0.5,1.6938,LOSS,10,-0.5,L,N,L,N,LNLN,1.1994
XLI,etf,Industrials,2025-10-03,LONG,0.7833,ranging,2.25,-0.4562,43.5,WATCH,False,1.6666666666666667,0.5,1.6033,LOSS,5,-0.5,L,N,L,S,LNLS,-2.9208
XLI,etf,Industrials,2025-10-10,LONG,0.209,neutral,2.44,-0.3948,21.0,WATCH,False,1.5,0.5,1.8891,WIN,7,0.75,L,S,N,L,LSNL,1.2208
XLI,etf,Industrials,2025-10-17,WAIT,0.0428,ranging,2.15,-0.3601,16.1,WAIT,False,0.0,0.0,2.1085,OPEN,20,0.0,N,N,S,L,NNSL,2.0958
XLI,etf,Industrials,2025-10-24,LONG,0.5042,ranging,2.35,-0.3811,37.1,WATCH,True,1.6666666666666667,0.5,2.1057,LOSS,10,-0.5,L,S,L,S,LSLS,0.0968
XLI,etf,Industrials,2025-10-31,LONG,0.5105,ranging,2.02,-0.4488,30.6,WATCH,False,1.6666666666666667,0.5,1.9958,LOSS,2,-0.5,L,N,N,N,LNNN,-1.1157
XLI,etf,Industrials,2025-11-07,LONG,0.578,ranging,2.18,-0.5632,22.6,WATCH,False,1.6666666666666667,0.5,2.0175,LOSS,6,-0.5,L,L,N,L,LLNL,-0.8609
XLI,etf,Industrials,2025-11-14,WAIT,-0.0386,ranging,2.62,-0.358,16.1,WAIT,False,0.0,0.0,2.0153,OPEN,20,0.0,L,N,S,L,LNSL,-1.5657
XLI,etf,Industrials,2025-11-21,SHORT,-0.4265,ranging,2.41,-0.439,27.4,AVOID,True,1.6666666666666667,0.0,2.2431,LOSS,3,-0.0,S,N,S,L,SNSL,1.2097
XLI,etf,Industrials,2025-12-01,SHORT,-0.1674,ranging,1.74,-0.4224,16.1,AVOID,False,1.6666666666666667,0.0,2.1391,LOSS,3,-0.0,L,N,N,S,LNNS,1.948
XLI,etf,Industrials,2025-12-08,LONG,0.4527,ranging,2.49,-0.3876,33.9,WATCH,True,1.6666666666666667,0.5,1.9007,WIN,18,0.8333,L,N,L,S,LNLS,1.684
XLI,etf,Industrials,2025-12-15,LONG,0.6046,ranging,2.26,-0.4152,38.7,WATCH,False,1.6666666666666667,0.5,1.9604,LOSS,2,-0.5,L,N,L,S,LNLS,0.3808
XLI,etf,Industrials,2025-12-22,LONG,0.7549,ranging,1.83,-0.4904,38.7,WATCH,False,1.6666666666666667,0.5,2.0021,WIN,9,0.8333,L,N,N,S,LNNS,-0.4011
XLI,etf,Industrials,2025-12-30,LONG,0.5433,ranging,2.05,-0.4652,30.6,WATCH,False,1.6666666666666667,0.5,1.6303,WIN,3,0.8333,L,N,N,N,LNNN,1.6302
XLI,etf,Industrials,2026-01-07,LONG,0.4872,ranging,2.45,-0.3888,35.5,WATCH,False,1.6666666666666667,0.5,1.9996,WIN,4,0.8333,L,S,L,S,LSLS,3.334
XLI,etf,Industrials,2026-01-14,LONG,0.8149,trending,1.89,-0.4558,45.2,BULLISH_SETUP,False,2.0,1.0,1.9361,WIN,16,2.0,L,L,N,S,LLNS,0.7488
XLI,etf,Industrials,2026-01-22,LONG,0.9195,trending,1.66,-0.5081,45.2,WATCH,False,2.0,0.5,2.1001,WIN,12,1.0,L,N,N,S,LNNS,0.2175
XLI,etf,Industrials,2026-01-29,LONG,0.772,trending,1.83,-0.4828,40.3,BULLISH_SETUP,False,2.0,1.0,2.031,WIN,7,2.0,L,L,N,L,LLNL,1.5133
XLI,etf,Industrials,2026-02-05,LONG,0.8663,trending,1.67,-0.546,38.7,WATCH,False,2.0,0.5,2.193,WIN,5,1.0,L,N,N,N,LNNN,2.6014
XLI,etf,Industrials,2026-02-12,LONG,0.7686,trending,1.66,-0.4811,40.3,WATCH,False,2.0,0.5,2.518,LOSS,16,-0.5,L,N,N,S,LNNS,2.5933
XLI,etf,Industrials,2026-02-20,LONG,0.8776,trending,1.8,-0.4711,46.8,WATCH,False,2.0,0.5,2.4566,LOSS,9,-0.5,L,L,N,S,LLNS,-0.0508
XLI,etf,Industrials,2026-02-27,LONG,0.611,trending,1.54,-0.4023,40.3,WATCH,False,2.0,0.5,2.574,LOSS,4,-0.5,L,N,N,S,LNNS,-4.0646
XLI,etf,Industrials,2026-03-06,LONG,0.3914,trending,1.56,-0.3086,38.7,WATCH,False,2.0,0.5,3.1148,LOSS,9,-0.5,L,N,N,L,LNNL,-3.1129
XLI,etf,Industrials,2026-03-13,SHORT,-0.2554,trending,2.04,-0.3374,29.0,AVOID,True,2.0,0.0,3.1995,LOSS,17,-0.0,S,S,S,L,SSSL,-1.8099
XLI,etf,Industrials,2026-03-20,SHORT,-0.5083,trending,2.02,-0.4638,29.0,AVOID,False,2.0,0.0,3.1163,LOSS,12,-0.0,S,S,N,L,SSNL,-1.2511
XLI,etf,Industrials,2026-03-27,SHORT,-0.5997,trending,1.81,-0.4934,30.6,AVOID,False,2.0,0.0,3.1937,LOSS,3,-0.0,S,S,N,L,SSNL,3.3982
XLI,etf,Industrials,2026-04-06,SHORT,-0.1888,trending,1.8,-0.4008,19.4,AVOID,False,2.0,0.0,3.4617,LOSS,3,-0.0,N,N,S,N,NNSN,4.9329
XLI,etf,Industrials,2026-04-13,LONG,0.7492,trending,1.61,-0.4391,43.5,WATCH,True,2.0,0.5,3.3382,OPEN,20,0.0,L,N,N,S,LNNS,0.6774
XLI,etf,Industrials,2026-04-20,LONG,0.7321,neutral,2.07,-0.4467,41.9,BULLISH_SETUP,False,1.5,1.0,3.1745,OPEN,20,0.0,L,N,L,S,LNLS,-0.7993
XLI,etf,Industrials,2026-04-27,LONG,0.6527,ranging,1.89,-0.4877,33.9,WATCH,False,1.6666666666666667,0.5,3.1169,OPEN,20,0.0,L,N,N,N,LNNN,-0.8869
XLI,etf,Industrials,2026-05-04,WAIT,0.0867,ranging,1.65,-0.3337,21.0,WAIT,False,0.0,0.0,3.0998,OPEN,20,0.0,L,N,N,N,LNNN,2.3745
XLE,etf,Energy,2024-12-20,SHORT,-0.6708,trending,2.0,-0.4967,33.9,AVOID,True,2.0,0.0,0.7205,LOSS,7,-0.0,S,S,N,L,SSNL,1.3303
XLE,etf,Energy,2024-12-30,SHORT,-0.7311,trending,1.75,-0.5591,30.6,AVOID,False,2.0,0.0,0.6702,LOSS,3,-0.0,S,N,N,N,SNNN,4.0095
XLE,etf,Energy,2025-01-07,WAIT,0.0014,trending,2.09,-0.3071,19.4,WAIT,False,0.0,0.0,0.6825,OPEN,20,0.0,L,L,N,S,LLNS,5.2649
XLE,etf,Energy,2025-01-15,LONG,0.5859,trending,2.01,-0.4381,35.5,BULLISH_SETUP,True,2.0,1.0,0.7269,LOSS,8,-1.0,L,L,N,S,LLNS,-0.3997
